label,Logish,Mish,TanhLU,ReLU,Swish,Tanh,PReLU,Softplus,Cosine,Sinusoid,HardShrink,Pstanh
0,0.084096387,0.150639847,0.195017308,0.001393073,0.064296484,0.063359186,0.002810487,0.067797221,0.082996927,0.132707462,0.504818618,0.051385473
0,0.035493106,0.662901044,0.051595289,0.011353838,0.367150813,0.299063891,0.088445514,0.124714904,0.274602234,0.012201837,0.504818618,0.007623807
0,0.045226295,0.74393332,0.406522185,0.0009688,0.256945521,0.061094861,0.121340632,0.91748929,0.595830381,0.110388003,0.504818618,0.010373652
0,0.025494447,0.12942566,0.020933643,0.052480388,0.011238683,0.039549556,0.000191359,0.021477886,0.061905667,0.008948563,0.504818618,0.008961707
1,0.01564105,0.18017526,0.015568724,0.001058776,0.149802864,0.654247165,0.00015133,0.092640691,0.076776497,0.014334626,0.504818618,0.01059375
1,0.060043216,0.841394007,0.602184176,0.038594242,0.754085124,0.992590904,0.994927168,0.955526233,0.800062954,0.695735276,0.504818618,0.964011908
0,0.004896385,0.182191864,0.018952411,7.90E-05,0.008849206,0.039666314,0.00162884,0.01056814,0.082293518,0.004230498,0.504818618,0.003225065
0,0.999958754,0.947470486,0.958141148,0.880583346,0.983632267,0.731088996,0.994249582,0.909844995,0.630337358,0.994352937,0.504818618,0.994860232
0,0.012168961,0.200275615,0.013316211,0.019939674,0.003899474,0.035378627,0.000940107,0.015865436,0.061768565,0.00335125,0.504818618,0.032305256
0,0.00411193,0.247727901,0.013465703,0.005695793,0.023861814,0.013717229,0.00274376,0.127327159,0.064756475,0.125231549,0.504818618,0.008623436
1,0.155040383,0.506387949,0.808567345,0.049548578,0.553910077,0.231223211,0.187960312,0.60700506,0.486406356,0.160307541,0.504818618,0.939358532
0,0.028420156,0.166359216,0.289912909,0.002762762,0.037537247,0.024411153,5.26E-05,0.575095236,0.062502131,0.1462477,0.504818618,0.042808693
0,0.062300589,0.525995851,0.144410655,0.000301872,0.071204305,0.355440229,0.057009783,0.300620824,0.710790217,0.02069949,0.504818618,0.01867581
0,0.031502258,0.140303314,0.024608593,2.84E-07,0.001742363,0.042092677,0.007945049,0.13293612,0.061912127,0.062926605,0.504818618,0.005454593
1,0.989740252,0.999044836,0.98358959,0.998809695,0.995585799,0.968342662,0.999880791,0.958967745,0.795158923,0.995612264,0.504818618,0.995791554
1,0.970768094,0.866040528,0.802237511,0.99006021,0.961448669,0.917713404,0.998613,0.781628966,0.09294001,0.995424449,0.504818618,0.994267046
0,0.049638294,0.250062317,0.019122358,0.00586802,0.004073787,0.038975768,0.035875361,0.095409885,0.076099142,0.101463258,0.504818618,0.011578864
1,0.997507453,0.927630007,0.980010986,0.981384397,0.974139571,0.908028483,0.99932754,0.984631479,0.57458508,0.979164839,0.504818618,0.99554491
0,0.003763658,0.244270116,0.014220346,0.001517249,0.004429778,0.044036072,0.06980411,0.24631609,0.062148221,0.10409902,0.504818618,0.011808089
1,0.952852249,0.181782812,0.736533463,0.941504657,0.826995075,0.688814342,0.969971001,0.481672496,0.644562244,0.400169134,0.504818618,0.974673331
0,0.004167463,0.410468847,0.015518954,0.001328682,0.014813969,0.016260749,0.000126396,0.127260849,0.789032876,0.008770126,0.504818618,0.007604221
0,0.17791529,0.512007475,0.2790986,0.005272203,0.456737459,0.339260787,0.019042272,0.699498951,0.807703972,0.102394372,0.504818618,0.111814342
1,0.378093779,0.184169367,0.881485999,0.081237115,0.991889954,0.932690918,0.992784858,0.429482579,0.601944566,0.14766553,0.504818618,0.904097795
0,0.008869866,0.588801205,0.017068159,0.001956769,0.005341485,0.017227415,0.085078254,0.359458119,0.651458383,0.022752879,0.504818618,0.054298103
0,0.036141329,0.133980975,0.22974804,0.003907756,0.018709788,0.670136631,0.003582023,0.118697144,0.352767736,0.01520677,0.504818618,0.032884769
0,0.015947849,0.701338053,0.018847523,0.020463221,0.002964067,0.135404393,0.000757907,0.246287599,0.062161751,0.038892262,0.504818618,0.010842605
1,0.999771416,0.998029292,0.979774058,0.9651106,0.994071543,0.902031004,0.999348581,0.930893183,0.811034739,0.939697683,0.504818618,0.995925665
1,0.786376238,0.945418775,0.984166145,0.997622907,0.939374626,0.688637793,0.995963335,0.818890989,0.57577455,0.996239901,0.504818618,0.995242357
1,0.964967132,0.423917383,0.973528624,0.996054292,0.966865003,0.87211436,0.948593974,0.357775539,0.064176813,0.73573941,0.504818618,0.982105494
0,0.113150612,0.575473547,0.034500893,0.000963411,0.009112289,0.145210341,0.019486191,0.150420889,0.636068881,0.018824004,0.504818618,0.011550427
0,0.395776868,0.726142645,0.011759719,0.000797982,0.000665318,0.131319031,0.053311191,0.019134911,0.340417296,0.053492885,0.504818618,0.21971634
1,0.957873762,0.206530541,0.981675208,0.998971701,0.630487204,0.974919498,0.99990499,0.521298707,0.82074821,0.315998912,0.504818618,0.933415115
0,0.000228762,0.156541571,0.018740835,1.47E-07,0.000804286,0.042961057,0.001155754,0.005617005,0.062434502,0.002170494,0.504818618,0.002990185
1,0.998605311,0.849807441,0.808028221,0.996084213,0.993147314,0.882983565,0.998862743,0.84447521,0.653657019,0.991223693,0.504818618,0.994928479
0,0.922101498,0.145220727,0.89289391,0.569183528,0.895636618,0.763529718,0.557735026,0.672055542,0.820794702,0.342000633,0.504818618,0.083339006
0,0.203442693,0.691358268,0.20740369,0.278805315,0.917773366,0.273025453,0.237949342,0.68637234,0.062530965,0.172600955,0.504818618,0.837923348
0,0.555427551,0.751182973,0.022995831,0.018950189,0.91975987,0.169549033,0.66068697,0.35405153,0.55588001,0.080995321,0.504818618,0.342874706
0,0.005442743,0.720775187,0.065305538,0.002114176,0.000713455,0.035668377,0.00057201,0.076787628,0.069891468,0.004893373,0.504818618,0.034891803
0,0.001088215,0.294485927,0.018580779,0.004860299,0.021361031,0.014402905,0.00086892,0.031870279,0.062764727,0.015362874,0.504818618,0.005398275
0,0.065179169,0.204239652,0.012420902,0.001205072,0.005658193,0.080568105,0.000847357,0.202843606,0.608502567,0.006019976,0.504818618,0.005055165
1,0.984708786,0.547741115,0.564101338,0.996775091,0.955535054,0.941330671,0.999472916,0.955470622,0.696969867,0.994876325,0.504818618,0.989657104
1,0.815060079,0.479860544,0.875338078,0.600577414,0.677892447,0.857248068,0.992221892,0.783215404,0.829390585,0.700676918,0.504818618,0.992762387
0,0.009133043,0.417730063,0.070059367,0.049217585,0.040270161,0.823297918,0.015725076,0.128323719,0.075802542,0.024101291,0.504818618,0.006805472
1,0.999455631,0.766145527,0.983710289,0.997750223,0.985106945,0.96868819,0.999957323,0.967032671,0.771150112,0.990255535,0.504818618,0.992184103
0,0.152958691,0.458851039,0.061212499,0.793847501,0.222907633,0.260356784,0.91972667,0.164356664,0.638162911,0.520215869,0.504818618,0.058129683
1,0.929432809,0.627597094,0.915207386,0.999078631,0.596835554,0.842593849,0.99992466,0.610339701,0.339158565,0.91486603,0.504818618,0.981896281
1,0.98345989,0.589222968,0.69973582,0.304780126,0.935721457,0.884236097,0.999441803,0.86783576,0.833377004,0.921069384,0.504818618,0.992528558
1,0.97765255,0.918450415,0.984820902,0.990955293,0.947959244,0.987559259,0.99414587,0.84411633,0.734278321,0.992487192,0.504818618,0.978052914
0,0.011976921,0.260760069,0.016123708,0.110712297,0.001829425,0.028751161,0.004020541,0.077680066,0.06144705,0.002805777,0.504818618,0.012073931
0,0.033457614,0.7391693,0.012658518,0.000596563,0.000343992,0.402342081,0.003793967,0.003485552,0.783991992,0.00228921,0.504818618,0.002941966
1,0.989740252,0.999044836,0.98358959,0.998809695,0.995585799,0.968342662,0.999880791,0.958967745,0.795158923,0.995612264,0.504818618,0.995791554
0,0.188206241,0.398571402,0.102879174,0.043044489,0.030208614,0.333586782,0.00592891,0.758261979,0.49595955,0.06683968,0.504818618,0.040640261
0,0.432400525,0.1748548,0.021663511,0.026348954,0.040140271,0.014499197,0.005210383,0.250175297,0.574878216,0.021716814,0.504818618,0.01309736
1,0.65897572,0.623449922,0.18941547,0.107599251,0.880321264,0.814293027,0.971792579,0.334471732,0.237877518,0.126011923,0.504818618,0.261392236
1,0.962006271,0.929525197,0.985133767,0.588013291,0.828777492,0.750443935,0.970458686,0.963493168,0.063056789,0.979602218,0.504818618,0.979912519
0,0.009125266,0.351185083,0.015449112,7.25E-06,0.150470689,0.010973023,0.000960819,0.023825245,0.06961827,0.024839291,0.504818618,0.003449915
1,0.757713974,0.911873281,0.981784701,0.63209784,0.919550359,0.948581398,0.963487387,0.734359503,0.76561451,0.971770287,0.504818618,0.972776949
0,0.017884616,0.220596075,0.017484425,0.00133308,0.004611419,0.012975002,0.266037017,0.017654939,0.062163256,0.003959766,0.504818618,0.03631321
1,0.999771059,0.506867349,0.923457444,0.996074438,0.935976624,0.948592544,0.998374224,0.958465815,0.836951971,0.976267517,0.504818618,0.992919028
0,0.049994916,0.10822311,0.097111113,0.000468671,0.007753405,0.081792384,0.000264194,0.181568235,0.0632402,0.019690106,0.504818618,0.007307934
0,0.005869149,0.395763904,0.194244772,0.001450671,0.066545412,0.051384613,0.001199128,0.160990477,0.072414897,0.192424223,0.504818618,0.003378822
1,0.966638207,0.636556447,0.98039037,0.986521363,0.802088797,0.927698433,0.960365713,0.770622194,0.783046663,0.982911825,0.504818618,0.987008154
0,0.111642621,0.282972306,0.900893509,0.341948092,0.613980591,0.901294172,0.779932082,0.905743241,0.808224082,0.695536911,0.504818618,0.117000982
1,0.977126181,0.923950851,0.971012056,0.975942373,0.982529879,0.955316782,0.989697635,0.964601874,0.84193337,0.989528954,0.504818618,0.995336115
0,0.018932831,0.640016794,0.018785227,0.000507841,0.000249035,0.012937902,0.000167042,0.043247253,0.802838266,0.212758169,0.504818618,0.069002435
0,0.055169713,0.246898919,0.15083155,0.027514938,0.000146215,0.052883156,0.003876834,0.01021372,0.19752793,0.196321368,0.504818618,0.100222684
0,0.02875993,0.520071328,0.118128136,0.000919415,0.470483571,0.143988952,0.000269172,0.247279063,0.065189816,0.008302682,0.504818618,0.008224086
1,0.993213296,0.808632553,0.973301828,0.998016834,0.978606403,0.98489213,0.998783171,0.944924593,0.692925036,0.996066034,0.504818618,0.991721809
0,0.018697329,0.39310503,0.015593139,0.004669804,0.001574469,0.288501054,0.000143157,0.033235565,0.061510421,0.046550058,0.504818618,0.003027226
0,0.369362772,0.790257156,0.501189411,0.52550894,0.412227631,0.762699544,0.801015913,0.737222016,0.726290762,0.77510035,0.504818618,0.246903479
1,0.967202723,0.682804942,0.448472887,0.927600205,0.25108102,0.9292202,0.189364478,0.695094168,0.623062134,0.537745893,0.504818618,0.923797011
0,0.005250173,0.892752349,0.058910981,1.92E-05,0.043499283,0.020589214,0.000495556,0.021982418,0.699696481,0.031253785,0.504818618,0.020833954
1,0.977466285,0.868873954,0.975114167,0.999158382,0.98112762,0.936597168,0.999942541,0.987947643,0.700367928,0.995003045,0.504818618,0.991695583
1,0.97593087,0.609690547,0.939268291,0.998072505,0.698929071,0.970715165,0.998492002,0.914646506,0.812026322,0.991018414,0.504818618,0.971269369
1,0.982969284,0.702270985,0.980468929,0.98897028,0.714770675,0.990724981,0.867863297,0.960104287,0.816354632,0.989600837,0.504818618,0.97827667
0,0.177752614,0.651318967,0.041348726,0.001745102,0.358233929,0.099643514,0.978699327,0.761627078,0.072629914,0.991018653,0.504818618,0.059644841
0,0.023859933,0.509375155,0.01488745,1.59E-05,0.000146489,0.013682636,7.28E-05,0.027292075,0.348086953,0.124528199,0.504818618,0.011020819
1,0.875967503,0.672306836,0.339862436,0.997118711,0.188289106,0.796863616,0.991285384,0.947749019,0.828214943,0.775297582,0.504818618,0.877398968
0,0.268776268,0.094860867,0.043647889,0.117670216,0.075274661,0.494361341,0.001700354,0.023086078,0.087846339,0.011839372,0.504818618,0.136109754
0,0.005365594,0.18261534,0.02615661,0.006197047,0.23147583,0.009140516,0.007570717,0.069380261,0.791090131,0.011882209,0.504818618,0.118274532
0,0.024920506,0.355805248,0.178274706,0.011019997,0.033567224,0.08731591,0.000746062,0.550485313,0.715143621,0.038632575,0.504818618,0.007342993
0,0.049550969,0.26648891,0.012977488,0.057113737,0.288574606,0.047226418,0.171937406,0.22183606,0.125919074,0.221100017,0.504818618,0.064213276
1,0.962006271,0.929525197,0.985133767,0.588013291,0.828777492,0.750443935,0.970458686,0.963493168,0.063056789,0.979602218,0.504818618,0.979912519
0,0.010381047,0.187151819,0.05783312,5.46E-09,0.005740419,0.011406015,0.005797184,0.000459246,0.064252816,0.020809453,0.504818618,0.003774388
1,0.999412894,0.979265451,0.78731519,0.998755693,0.985282123,0.974664748,0.999807775,0.765922606,0.590446353,0.947000682,0.504818618,0.994717896
0,0.17993246,0.238633901,0.016479833,0.000305999,0.000637386,0.038695883,0.000332263,0.088605709,0.061168093,0.012687329,0.504818618,0.006515298
1,0.996523023,0.458022654,0.965808511,0.969199777,0.30224371,0.82191503,0.997894704,0.366176009,0.716214001,0.451624483,0.504818618,0.972203791
1,0.885537684,0.666918337,0.971335173,0.999821723,0.971608818,0.890693665,0.12456847,0.996134639,0.581856608,0.994125724,0.504818618,0.990230739
0,0.008371435,0.571690917,0.049997989,0.034745656,0.22126931,0.009563206,0.038476493,0.040339984,0.068780161,0.006431929,0.504818618,0.089699499
0,0.025185782,0.14572829,0.091072351,0.001624877,0.004901222,0.007829593,3.30E-05,0.002642772,0.583173811,0.010928722,0.504818618,0.00520727
1,0.916296065,0.94302994,0.894094586,0.920967937,0.983874559,0.816138029,0.986844301,0.498755097,0.76102829,0.900318027,0.504818618,0.960262656
1,0.980290115,0.83063513,0.854955494,0.981182635,0.953567207,0.896155119,0.976608157,0.657577574,0.830484927,0.991490662,0.504818618,0.988966286
1,0.997955799,0.995382965,0.970738113,0.999932408,0.999756396,0.987095594,0.999862194,0.8549245,0.672821045,0.996104956,0.504818618,0.995536923
0,0.005835107,0.513924181,0.175638914,0.001528416,0.007992231,0.006250411,0.008433946,0.082702167,0.836352885,0.317797631,0.504818618,0.010472905
1,0.997855246,0.972145677,0.97049582,0.998251259,0.999697804,0.922750354,0.999939442,0.99346751,0.476120234,0.94822818,0.504818618,0.995574355
0,0.00666143,0.308293462,0.071256623,2.30E-06,0.002723789,0.032239173,0.00498502,0.100384317,0.064106345,0.003021652,0.504818618,0.018023411
0,0.033411201,0.430926979,0.019384457,0.001524846,0.03232405,0.014143741,0.004701883,0.010924774,0.619343281,0.042518657,0.504818618,0.005370757
0,0.508013308,0.283529669,0.81743747,0.002920689,0.06149967,0.453956038,0.112193435,0.056287277,0.688655794,0.072035901,0.504818618,0.298432887
0,0.918953896,0.187971801,0.875014305,0.964674711,0.958836555,0.855761766,0.98691529,0.620409727,0.071314394,0.817721248,0.504818618,0.974957764
0,0.671443701,0.533046365,0.09521278,0.096427403,0.142320484,0.489829361,0.409255177,0.170507923,0.707415581,0.013019547,0.504818618,0.618087471
1,0.141954094,0.208310395,0.889329731,0.912339628,0.733787775,0.171343133,0.023766225,0.612803459,0.181086987,0.811169684,0.504818618,0.5937289
1,0.912421525,0.902042747,0.291569233,0.837423384,0.983067691,0.809329748,0.998563826,0.979107559,0.064246759,0.738856614,0.504818618,0.508432746
1,0.994659007,0.778587997,0.643764377,0.934513927,0.771157622,0.719569385,0.666073382,0.837306917,0.81122458,0.993991911,0.504818618,0.411901176
1,0.994173825,0.973848939,0.983192921,0.999081612,0.999279439,0.963057041,0.999615788,0.911371052,0.736828268,0.983642876,0.504818618,0.932481349
0,0.272445917,0.669082463,0.014378078,2.68E-05,0.011749017,0.032881517,0.012333811,0.034453999,0.132967964,0.011115512,0.504818618,0.005397636
1,0.996953964,0.985744298,0.985765934,0.99976474,0.994185388,0.970804036,0.999999404,0.991301894,0.823298335,0.995630503,0.504818618,0.941036701
0,0.076410212,0.175364569,0.064232267,0.000370917,0.060856961,0.085918799,0.01637337,0.017815892,0.064433761,0.026885845,0.504818618,0.005349596
0,0.072146446,0.210935235,0.100101747,0.000390118,0.207269937,0.042362161,0.04881458,0.346470773,0.583846867,0.034042347,0.504818618,0.007433145
1,0.983251452,0.999062359,0.977277935,0.999990106,0.85779506,0.972007811,0.998672128,0.907888055,0.771229684,0.973785818,0.504818618,0.896465063
1,0.998766303,0.323530972,0.976623833,0.999424934,0.774568498,0.936124384,0.998666406,0.898428619,0.505000353,0.845909417,0.504818618,0.99470669
0,0.995556891,0.989924133,0.118870415,0.690481305,0.909727454,0.524578869,0.816696167,0.594964266,0.243739873,0.78001368,0.504818618,0.311023027
0,0.000314954,0.237311274,0.050968636,3.35E-05,0.014352827,0.018947473,0.135232225,0.050346475,0.455299139,0.009950647,0.504818618,0.004399347
0,0.005808135,0.440086812,0.014234758,0.00043424,3.68E-05,0.019782888,0.00151735,0.021307752,0.534767747,0.006138712,0.504818618,0.004537548
0,0.997409761,0.937631667,0.983704031,0.083304249,0.956971347,0.878726721,0.999986649,0.758897781,0.147153512,0.924624026,0.504818618,0.992517352
1,0.960610628,0.513247907,0.825579047,0.890438557,0.311986774,0.90890795,0.90568769,0.833458841,0.676348269,0.738868594,0.504818618,0.979872465
1,0.994159937,0.991508484,0.969605386,0.981381178,0.988720834,0.936692119,0.999967694,0.908063531,0.827443421,0.974431634,0.504818618,0.995197833
1,0.632729828,0.450835705,0.961627424,0.852711737,0.920312285,0.97748965,0.962233782,0.632743776,0.721520245,0.992027581,0.504818618,0.983119905
1,0.008722047,0.168740347,0.112348035,0.022847453,0.015462225,0.17311807,0.016973587,0.730656922,0.73305285,0.008036524,0.504818618,0.040059708
0,0.064540297,0.796361387,0.045563199,0.248055264,0.007722198,0.280518293,0.413807571,0.560547829,0.659604013,0.017992664,0.504818618,0.023527632
0,0.504713237,0.402482808,0.141896546,0.486977786,0.163779631,0.558272123,0.228157744,0.739011765,0.062848389,0.132257596,0.504818618,0.130349889
1,0.813524544,0.998810291,0.972852647,0.993907928,0.987297654,0.638227463,0.871158838,0.87468946,0.925685883,0.99742341,0.987124979,0.997415662
0,0.020051438,0.001926296,0.022649705,0.020914704,0.217302606,0.168003246,0.095586419,0.527680159,0.047944814,0.025514474,0.020769494,0.00073083
1,0.213013113,0.759180903,0.935949326,0.300959468,0.306740224,0.508012176,0.282633841,0.481628805,0.749357998,0.994652748,0.508265674,0.988751352
0,0.05394097,6.01E-06,0.117102571,0.096488543,0.09331511,0.324029267,0.021994004,0.201890573,0.054862943,0.015727859,0.014636878,0.001343059
0,0.013342587,0.000157224,0.015643274,0.003200654,0.059982285,0.015195671,0.030897358,0.004295208,0.073525101,0.000967508,0.003779672,0.000866084
1,0.459858745,0.766875863,0.838847518,0.327440232,0.409174085,0.88605696,0.900480568,0.678590059,0.913430452,0.99813807,0.413236111,0.992094934
0,0.069063872,0.000515278,0.072147727,0.013405292,0.194681332,0.07846535,0.412986338,0.290441245,0.175884902,0.002061803,0.108659349,0.002260081
0,0.038843289,0.013163684,0.046396401,0.264954627,0.130999491,0.090438776,0.659724772,0.582060516,0.828917623,0.51630944,0.46310693,0.001717389
1,0.929095864,0.972512543,0.959105492,0.845883429,0.81514442,0.866293073,0.939567804,0.798791528,0.789011657,0.996677876,0.885866642,0.988069832
1,0.47828424,0.965009212,0.934942305,0.842854559,0.402444899,0.802522719,0.598894298,0.613523364,0.917842031,0.957010627,0.570990026,0.998238444
0,0.057014152,0.003577289,0.048375204,0.006678518,0.312880784,0.044602543,0.019282276,0.051115774,0.1574485,0.001588244,0.020556066,0.001212883
0,0.906422555,0.977058291,0.96997124,0.935961664,0.343432605,0.908697844,0.730567157,0.660897791,0.73992312,0.978032947,0.95054841,0.566967547
1,0.986698747,0.999839902,0.974064469,0.9988392,0.84043771,0.9754107,0.966395319,0.963656664,0.923183262,0.998533726,0.987755239,0.998123229
0,0.309891969,0.908846319,0.14942503,0.884116113,0.31842041,0.419629306,0.576035559,0.751402438,0.694897592,0.888913929,0.385843277,0.007093429
1,0.860495746,0.993825316,0.776248157,0.979680777,0.998351574,0.842945099,0.996493995,0.904418111,0.730965257,0.996929705,0.998975635,0.997264147
0,0.79761076,0.045968939,0.621537387,0.768027067,0.569935262,0.729192197,0.849476814,0.789296627,0.080556534,0.468937188,0.781056762,0.001248458
0,0.150310487,0.002577981,0.040893689,0.154256269,0.265236765,0.085669272,0.236052126,0.170914605,0.405240268,0.001735639,0.089949772,0.017651068
1,0.68065238,0.187941089,0.942335367,0.912536323,0.512425125,0.327536732,0.992648542,0.870146394,0.247616664,0.87474668,0.989969432,0.974247158
1,0.790646553,0.993702173,0.569843709,0.374982953,0.8276124,0.50952667,0.816644609,0.897616804,0.204937145,0.991164625,0.948469222,0.989530265
1,0.769908965,0.991478026,0.908346713,0.780837178,0.465206474,0.892445624,0.837895691,0.710413396,0.492072612,0.996997237,0.524383843,0.998060405
0,0.889936864,0.751288533,0.972606421,0.85831821,0.789388955,0.488389701,0.940740883,0.847577989,0.12906836,0.171070218,0.802733123,0.996714473
1,0.060488813,0.749889135,0.460341245,0.107407443,0.148447201,0.336743116,0.741236031,0.220451176,0.0962677,0.448159009,0.457151741,0.996949732
1,0.907369852,0.999625444,0.978094399,0.998974562,0.962437153,0.967737854,0.992515028,0.831679761,0.874031365,0.997984648,0.996188462,0.997623861
1,0.541879773,0.932282209,0.03674648,0.069552511,0.817586482,0.67334044,0.711539149,0.605306983,0.827517867,0.793570936,0.065059036,0.997341216
1,0.990499794,0.999967217,0.979020059,0.99982518,0.977997243,0.978052676,0.942267835,0.98046279,0.925935268,0.9980551,0.999340832,0.998158753
0,0.061315306,0.002565156,0.016907984,0.011856495,0.469632208,0.038164958,0.039355274,0.195481464,0.118576579,0.001669458,0.009430283,0.005592659
1,0.967683494,0.999797523,0.974259853,0.998865962,0.959538639,0.977370203,0.964966357,0.94225502,0.916995227,0.99831593,0.987903535,0.997964382
0,0.039338026,2.70E-05,0.032638412,0.118803248,0.060427532,0.017668689,0.178635612,0.004534652,0.66183275,0.08101625,0.01205997,0.011694789
0,0.006791762,1.90E-05,0.021824159,0.000157068,0.104174033,0.01576131,0.001786101,0.004631879,0.047588475,0.001028879,0.00075598,0.00068382
1,0.218350351,0.889379144,0.824946582,0.651877284,0.610119641,0.137409791,0.841336846,0.244764209,0.675624549,0.996963084,0.814051747,0.994296014
1,0.949117184,0.999576747,0.957273304,0.915717602,0.352464616,0.953531444,0.954051256,0.934936643,0.552999735,0.878334582,0.68432343,0.979505181
0,0.023219371,0.008547389,0.022113135,0.014823172,0.275615185,0.660945535,0.039335512,0.107142463,0.925246418,0.011615874,0.011918929,0.00142088
0,0.744280517,0.005380927,0.628250122,0.843025744,0.25438264,0.069415078,0.910030782,0.632003725,0.047247574,0.96346581,0.641138554,0.732106984
0,0.028767027,0.000895146,0.031915486,0.000413329,0.284386694,0.037785675,0.270967484,0.188361198,0.046921652,0.001072597,0.022554355,0.001323578
1,0.548772097,0.993884385,0.965353131,0.95173192,0.849592924,0.953287423,0.929287255,0.909025788,0.907742858,0.996803999,0.913675249,0.966868699
1,0.844812751,0.372603387,0.96866107,0.983115733,0.909053564,0.86576426,0.975597382,0.835563064,0.643252015,0.998071611,0.991668463,0.989433587
1,0.839634955,0.990835428,0.969962358,0.983126462,0.919949651,0.744038165,0.650446892,0.798529685,0.723661005,0.993554592,0.996614873,0.997937679
0,0.420173615,0.573842466,0.599465013,0.232560501,0.237180516,0.807502866,0.778183877,0.806598604,0.764530241,0.016155032,0.34289971,0.002492391
1,0.158059344,0.646311641,0.823561966,0.769564033,0.30078131,0.066497996,0.049762558,0.588201046,0.742047489,0.989593506,0.54623431,0.941144288
0,0.031318221,0.977649391,0.855474889,0.695110023,0.256177127,0.424675643,0.796562374,0.134487525,0.886317134,0.525877714,0.061736658,0.678710043
1,0.28295505,0.001826571,0.107462317,0.061104711,0.35014531,0.164966881,0.15915145,0.468665391,0.79199034,0.001749446,0.019054798,0.022162719
0,0.823513865,0.453992039,0.558221579,0.735351801,0.246261597,0.83575207,0.978105009,0.518350482,0.571294308,0.960055172,0.971879184,0.21433112
1,0.13297224,0.035165347,0.129986912,0.42774561,0.213972136,0.894574046,0.623164952,0.689192295,0.839202166,0.038626295,0.972424805,0.95614922
0,0.041775074,0.000433782,0.040741943,0.027748281,0.23566106,0.031345025,0.033992998,0.458290815,0.047677565,0.02542901,0.042293031,0.001394801
1,0.381576151,0.614811182,0.926296949,0.641703427,0.322205514,0.778555572,0.718686521,0.740214705,0.654227495,0.998305321,0.764688194,0.977858961
1,0.631211817,0.985965252,0.975300252,0.740323424,0.67687881,0.753275871,0.765235782,0.863813102,0.155450344,0.996130586,0.941493988,0.992794693
0,0.444376975,0.002230935,0.081597902,0.002549838,0.908616066,0.149333984,0.112320922,0.187487423,0.048856352,0.003705621,0.104421392,0.006416988
0,0.086356707,0.006878817,0.04055592,0.01416438,0.305366844,0.493571341,0.3531968,0.217639595,0.0651218,0.004412138,0.01802871,0.001546143
1,0.622118354,0.846312165,0.975405455,0.982941329,0.958242238,0.669300675,0.945006132,0.927527487,0.54588145,0.989097714,0.93104142,0.99770242
1,0.428326756,0.990032554,0.932473361,0.571547031,0.463886499,0.334102809,0.865994871,0.749611437,0.664508522,0.989312589,0.66464746,0.997520268
1,0.960790396,0.997045696,0.976675689,0.999272287,0.96174252,0.949981272,0.997812748,0.977380335,0.852002859,0.997025192,0.991066158,0.998324215
1,0.758195996,0.992245495,0.979626119,0.992886961,0.465444744,0.792182505,0.778294981,0.770960033,0.883115113,0.996897101,0.668962181,0.979444504
0,0.147994339,0.001107974,0.03138585,0.09717083,0.100191623,0.117979251,0.253552407,0.095766135,0.123347297,0.005321844,0.026990322,0.006211236
0,0.661293983,0.323455393,0.473989546,0.648156941,0.678232133,0.693357348,0.131728649,0.096147642,0.748886704,0.131963134,0.232117772,0.922404349
0,0.076875955,0.002593956,0.019550657,0.027910585,0.187520131,0.075713478,0.043618925,0.177732214,0.426168025,0.011878951,0.057306338,0.002950915
0,0.928301632,0.758433342,0.970813811,0.369629085,0.512402058,0.714784145,0.9355883,0.675381958,0.57210058,0.920125961,0.952664912,0.736820459
1,0.726471663,0.996761024,0.700134337,0.958143115,0.851112545,0.822257936,0.949550033,0.883640707,0.71063,0.997139573,0.905584514,0.997000396
0,0.814468145,0.961257517,0.957221329,0.879467666,0.896688581,0.919981241,0.656053185,0.873448789,0.870970786,0.992165804,0.996199787,0.978312612
1,0.807014108,0.933854103,0.969534993,0.98381108,0.963370323,0.954226911,0.93771261,0.969480574,0.923564792,0.99236697,0.996844172,0.997229755
0,0.435029417,0.009894639,0.061070524,0.062494397,0.249398068,0.235123381,0.302119672,0.300362498,0.591552556,0.020554213,0.001911438,0.033262946
1,0.87810719,0.977109909,0.975944042,0.26232785,0.390325785,0.890859008,0.943464935,0.903193831,0.895864546,0.687801361,0.965803742,0.970804036
0,0.084346697,5.57E-05,0.141932949,0.055303965,0.244080111,0.274943501,0.02360497,0.126838461,0.47768265,0.013166267,0.000614107,0.878002226
1,0.060252696,0.015925445,0.114903949,0.016708346,0.088241331,0.046157334,0.075543314,0.19823797,0.044759836,0.00159518,0.022706565,0.003900602
0,0.436563611,0.080225669,0.087350532,0.012293721,0.243976071,0.685438037,0.732436597,0.272101253,0.267830133,0.042613473,0.064188942,0.024908511
0,0.056017093,0.047339842,0.133982092,0.068436608,0.332841039,0.095874928,0.066464759,0.289061159,0.075456798,0.012773347,0.008366524,0.002155715
1,0.403490752,0.988298297,0.966837943,0.617264807,0.591246247,0.744528413,0.153827652,0.791392028,0.914851248,0.991208553,0.54623431,0.997795701
1,0.99208647,0.999934554,0.978080571,0.998768747,0.99583602,0.981261134,0.999269783,0.997262716,0.050096851,0.995542586,0.999998689,0.973951817
1,0.095050186,0.045511976,0.227748901,0.945303679,0.26933217,0.200366542,0.782489479,0.839396894,0.047361173,0.802811205,0.376877129,0.997313678
